------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:16:02 (uptime: 0d, 00h 00m 17s)
decoder.pkts                                  | Total                     | 16344
decoder.bytes                                 | Total                     | 1711446
decoder.ipv4                                  | Total                     | 15672
decoder.ipv6                                  | Total                     | 95
decoder.ethernet                              | Total                     | 16344
decoder.arp                                   | Total                     | 37
decoder.unknown_ethertype                     | Total                     | 540
decoder.tcp                                   | Total                     | 15094
tcp.syn                                       | Total                     | 58
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 637
decoder.icmpv6                                | Total                     | 1
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 4
flow.total                                    | Total                     | 56
flow.active                                   | Total                     | 15
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 43
flow.icmpv6                                   | Total                     | 1
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 35
flow.wrk.flows_evicted_needs_work             | Total                     | 7
flow.wrk.flows_evicted_pkt_inject             | Total                     | 7
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 7
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 39
flow.end.state.new                            | Total                     | 36
flow.end.state.closed                         | Total                     | 5
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 5
flow.mgr.full_hash_pass                       | Total                     | 34
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9233
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 193
flow.mgr.flows_notimeout                      | Total                     | 153
flow.mgr.flows_timeout                        | Total                     | 40
flow.mgr.flows_evicted                        | Total                     | 40
flow.mgr.flows_evicted_needs_work             | Total                     | 7
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 33
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981600
tcp.reassembly_memuse                         | Total                     | 921600
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:21:46 (uptime: 0d, 00h 06m 01s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16623
capture.afpacket.polls                        | Total                     | 41762
capture.afpacket.poll_timeout                 | Total                     | 25872
capture.afpacket.poll_data                    | Total                     | 15890
decoder.pkts                                  | Total                     | 16623
decoder.bytes                                 | Total                     | 1739404
decoder.ipv4                                  | Total                     | 15937
decoder.ipv6                                  | Total                     | 95
decoder.ethernet                              | Total                     | 16623
decoder.arp                                   | Total                     | 37
decoder.unknown_ethertype                     | Total                     | 554
decoder.tcp                                   | Total                     | 15352
tcp.syn                                       | Total                     | 58
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 643
decoder.icmpv6                                | Total                     | 1
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 4
flow.total                                    | Total                     | 56
flow.active                                   | Total                     | 14
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 43
flow.icmpv6                                   | Total                     | 1
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 36
flow.wrk.flows_evicted_needs_work             | Total                     | 7
flow.wrk.flows_evicted_pkt_inject             | Total                     | 7
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 7
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 39
flow.end.state.new                            | Total                     | 37
flow.end.state.closed                         | Total                     | 5
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 5
flow.mgr.full_hash_pass                       | Total                     | 35
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9234
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 196
flow.mgr.flows_notimeout                      | Total                     | 155
flow.mgr.flows_timeout                        | Total                     | 41
flow.mgr.flows_evicted                        | Total                     | 41
flow.mgr.flows_evicted_needs_work             | Total                     | 7
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 34
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981600
tcp.reassembly_memuse                         | Total                     | 921600
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:21:54 (uptime: 0d, 00h 06m 09s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16644
capture.afpacket.polls                        | Total                     | 42488
capture.afpacket.poll_timeout                 | Total                     | 26577
capture.afpacket.poll_data                    | Total                     | 15911
decoder.pkts                                  | Total                     | 16644
decoder.bytes                                 | Total                     | 1741065
decoder.ipv4                                  | Total                     | 15945
decoder.ipv6                                  | Total                     | 95
decoder.ethernet                              | Total                     | 16644
decoder.arp                                   | Total                     | 37
decoder.unknown_ethertype                     | Total                     | 567
decoder.tcp                                   | Total                     | 15352
tcp.syn                                       | Total                     | 58
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 651
decoder.icmpv6                                | Total                     | 1
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 4
flow.total                                    | Total                     | 56
flow.active                                   | Total                     | 14
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 43
flow.icmpv6                                   | Total                     | 1
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 36
flow.wrk.flows_evicted_needs_work             | Total                     | 7
flow.wrk.flows_evicted_pkt_inject             | Total                     | 7
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 7
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 39
flow.end.state.new                            | Total                     | 37
flow.end.state.closed                         | Total                     | 5
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 5
flow.mgr.full_hash_pass                       | Total                     | 35
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9234
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 197
flow.mgr.flows_notimeout                      | Total                     | 156
flow.mgr.flows_timeout                        | Total                     | 41
flow.mgr.flows_evicted                        | Total                     | 41
flow.mgr.flows_evicted_needs_work             | Total                     | 7
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 34
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981600
tcp.reassembly_memuse                         | Total                     | 921600
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:22:02 (uptime: 0d, 00h 06m 17s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16663
capture.afpacket.polls                        | Total                     | 42975
capture.afpacket.poll_timeout                 | Total                     | 27045
capture.afpacket.poll_data                    | Total                     | 15930
decoder.pkts                                  | Total                     | 16663
decoder.bytes                                 | Total                     | 1742584
decoder.ipv4                                  | Total                     | 15955
decoder.ipv6                                  | Total                     | 95
decoder.ethernet                              | Total                     | 16663
decoder.arp                                   | Total                     | 37
decoder.unknown_ethertype                     | Total                     | 576
decoder.tcp                                   | Total                     | 15355
tcp.syn                                       | Total                     | 61
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 657
decoder.icmpv6                                | Total                     | 1
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 4
flow.total                                    | Total                     | 56
flow.active                                   | Total                     | 12
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 43
flow.icmpv6                                   | Total                     | 1
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 37
flow.wrk.flows_evicted_needs_work             | Total                     | 7
flow.wrk.flows_evicted_pkt_inject             | Total                     | 7
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 7
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 39
flow.end.state.new                            | Total                     | 39
flow.end.state.closed                         | Total                     | 5
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 5
flow.mgr.full_hash_pass                       | Total                     | 36
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9235
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 203
flow.mgr.flows_notimeout                      | Total                     | 160
flow.mgr.flows_timeout                        | Total                     | 43
flow.mgr.flows_evicted                        | Total                     | 43
flow.mgr.flows_evicted_needs_work             | Total                     | 7
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 36
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981696
tcp.reassembly_memuse                         | Total                     | 921600
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:22:10 (uptime: 0d, 00h 06m 25s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16688
capture.afpacket.polls                        | Total                     | 43704
capture.afpacket.poll_timeout                 | Total                     | 27750
capture.afpacket.poll_data                    | Total                     | 15954
decoder.pkts                                  | Total                     | 16688
decoder.bytes                                 | Total                     | 1744508
decoder.ipv4                                  | Total                     | 15964
decoder.ipv6                                  | Total                     | 95
decoder.ethernet                              | Total                     | 16688
decoder.arp                                   | Total                     | 39
decoder.unknown_ethertype                     | Total                     | 590
decoder.tcp                                   | Total                     | 15355
tcp.syn                                       | Total                     | 61
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 665
decoder.icmpv6                                | Total                     | 1
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 4
flow.total                                    | Total                     | 57
flow.active                                   | Total                     | 13
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 44
flow.icmpv6                                   | Total                     | 1
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 38
flow.wrk.flows_evicted_needs_work             | Total                     | 7
flow.wrk.flows_evicted_pkt_inject             | Total                     | 7
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 7
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 40
flow.end.state.new                            | Total                     | 39
flow.end.state.closed                         | Total                     | 5
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 5
flow.mgr.full_hash_pass                       | Total                     | 37
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9236
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 207
flow.mgr.flows_notimeout                      | Total                     | 164
flow.mgr.flows_timeout                        | Total                     | 43
flow.mgr.flows_evicted                        | Total                     | 43
flow.mgr.flows_evicted_needs_work             | Total                     | 7
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 36
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981696
tcp.reassembly_memuse                         | Total                     | 921600
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:22:18 (uptime: 0d, 00h 06m 33s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16882
capture.afpacket.polls                        | Total                     | 44555
capture.afpacket.poll_timeout                 | Total                     | 28438
capture.afpacket.poll_data                    | Total                     | 16117
decoder.pkts                                  | Total                     | 16883
decoder.bytes                                 | Total                     | 1767516
decoder.ipv4                                  | Total                     | 16142
decoder.ipv6                                  | Total                     | 99
decoder.ethernet                              | Total                     | 16883
decoder.arp                                   | Total                     | 39
decoder.unknown_ethertype                     | Total                     | 603
decoder.tcp                                   | Total                     | 15525
tcp.syn                                       | Total                     | 61
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 675
decoder.icmpv6                                | Total                     | 2
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 4
flow.total                                    | Total                     | 61
flow.active                                   | Total                     | 16
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 47
flow.icmpv6                                   | Total                     | 2
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 39
flow.wrk.flows_evicted_needs_work             | Total                     | 7
flow.wrk.flows_evicted_pkt_inject             | Total                     | 7
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 7
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 43
flow.end.state.new                            | Total                     | 40
flow.end.state.closed                         | Total                     | 5
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 5
flow.mgr.full_hash_pass                       | Total                     | 38
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9237
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 212
flow.mgr.flows_notimeout                      | Total                     | 168
flow.mgr.flows_timeout                        | Total                     | 44
flow.mgr.flows_evicted                        | Total                     | 44
flow.mgr.flows_evicted_needs_work             | Total                     | 7
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 37
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981696
tcp.reassembly_memuse                         | Total                     | 921600
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:22:26 (uptime: 0d, 00h 06m 41s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16905
capture.afpacket.polls                        | Total                     | 45044
capture.afpacket.poll_timeout                 | Total                     | 28905
capture.afpacket.poll_data                    | Total                     | 16139
decoder.pkts                                  | Total                     | 16905
decoder.bytes                                 | Total                     | 1769717
decoder.ipv4                                  | Total                     | 16152
decoder.ipv6                                  | Total                     | 102
decoder.ethernet                              | Total                     | 16905
decoder.arp                                   | Total                     | 39
decoder.unknown_ethertype                     | Total                     | 612
decoder.tcp                                   | Total                     | 15525
tcp.syn                                       | Total                     | 61
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 687
decoder.icmpv6                                | Total                     | 2
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 63
flow.active                                   | Total                     | 17
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 49
flow.icmpv6                                   | Total                     | 2
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 40
flow.wrk.flows_evicted_needs_work             | Total                     | 8
flow.wrk.flows_evicted_pkt_inject             | Total                     | 8
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 8
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 45
flow.end.state.new                            | Total                     | 40
flow.end.state.closed                         | Total                     | 6
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 6
flow.mgr.full_hash_pass                       | Total                     | 39
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9237
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 215
flow.mgr.flows_notimeout                      | Total                     | 170
flow.mgr.flows_timeout                        | Total                     | 45
flow.mgr.flows_evicted                        | Total                     | 45
flow.mgr.flows_evicted_needs_work             | Total                     | 8
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 37
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981696
tcp.reassembly_memuse                         | Total                     | 917504
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:22:34 (uptime: 0d, 00h 06m 49s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16935
capture.afpacket.polls                        | Total                     | 45776
capture.afpacket.poll_timeout                 | Total                     | 29610
capture.afpacket.poll_data                    | Total                     | 16166
decoder.pkts                                  | Total                     | 16935
decoder.bytes                                 | Total                     | 1772073
decoder.ipv4                                  | Total                     | 16160
decoder.ipv6                                  | Total                     | 104
decoder.ethernet                              | Total                     | 16935
decoder.arp                                   | Total                     | 41
decoder.unknown_ethertype                     | Total                     | 630
decoder.tcp                                   | Total                     | 15525
tcp.syn                                       | Total                     | 61
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 697
decoder.icmpv6                                | Total                     | 2
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 64
flow.active                                   | Total                     | 18
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 50
flow.icmpv6                                   | Total                     | 2
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
decoder.event.ipv4.opt_pad_required           | Total                     | 40
flow.wrk.flows_evicted_needs_work             | Total                     | 8
flow.wrk.flows_evicted_pkt_inject             | Total                     | 8
flow.wrk.flows_evicted                        | Total                     | 1
flow.wrk.flows_injected                       | Total                     | 8
tcp.sessions                                  | Total                     | 11
tcp.ssn_from_cache                            | Total                     | 3
tcp.ssn_from_pool                             | Total                     | 8
tcp.segment_from_cache                        | Total                     | 7
tcp.segment_from_pool                         | Total                     | 26
app_layer.flow.tls                            | Total                     | 6
app_layer.flow.dhcp                           | Total                     | 3
app_layer.tx.dhcp                             | Total                     | 5
app_layer.flow.dns_udp                        | Total                     | 1
app_layer.tx.dns_udp                          | Total                     | 2
app_layer.flow.failed_udp                     | Total                     | 46
flow.end.state.new                            | Total                     | 40
flow.end.state.closed                         | Total                     | 6
flow.end.tcp_state.syn_sent                   | Total                     | 2
flow.end.tcp_state.closed                     | Total                     | 6
flow.mgr.full_hash_pass                       | Total                     | 40
flow.mgr.rows_per_sec                         | Total                     | 6553
flow.spare                                    | Total                     | 9237
flow.mgr.rows_maxlen                          | Total                     | 1
flow.mgr.flows_checked                        | Total                     | 223
flow.mgr.flows_notimeout                      | Total                     | 178
flow.mgr.flows_timeout                        | Total                     | 45
flow.mgr.flows_evicted                        | Total                     | 45
flow.mgr.flows_evicted_needs_work             | Total                     | 8
memcap_pressure                               | Total                     | 7
memcap_pressure_max                           | Total                     | 7
flow.recycler.recycled                        | Total                     | 37
flow.recycler.queue_max                       | Total                     | 2
tcp.memuse                                    | Total                     | 4981696
tcp.reassembly_memuse                         | Total                     | 917504
flow.memuse                                   | Total                     | 7234304
------------------------------------------------------------------------------------
Date: 3/20/2025 -- 18:22:42 (uptime: 0d, 00h 06m 57s)
------------------------------------------------------------------------------------
Counter                                       | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                        | Total                     | 16954
capture.afpacket.polls                        | Total                     | 46499
capture.afpacket.poll_timeout                 | Total                     | 30314
capture.afpacket.poll_data                    | Total                     | 16185
decoder.pkts                                  | Total                     | 16954
decoder.bytes                                 | Total                     | 1773586
decoder.ipv4                                  | Total                     | 16166
decoder.ipv6                                  | Total                     | 104
decoder.ethernet                              | Total                     | 16954
decoder.arp                                   | Total                     | 41
decoder.unknown_ethertype                     | Total                     | 643
decoder.tcp                                   | Total                     | 15525
tcp.syn                                       | Total                     | 61
tcp.synack                                    | Total                     | 6
tcp.rst                                       | Total                     | 12
decoder.udp                                   | Total                     | 702
decoder.icmpv6                                | Total                     | 2
decoder.avg_pkt_size                          | Total                     | 104
decoder.max_pkt_size                          | Total                     | 2866
tcp.active_sessions                           | Total                     | 3
flow.total                                    | Total                     | 64
flow.active                                   | Total                     | 17
flow.tcp                                      | Total                     | 12
flow.udp                                      | Total                     | 50
flow.icmpv6                                   | Total                     | 2
flow.wrk.spare_sync_avg                       | Total                     | 100
flow.wrk.spare_sync                           | Total                     | 8
